ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 222, 71, 40]",512,0.21841645240783691
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 344, 79, 69]",512,0.16855120658874512
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 357, 92, 72]",512,0.17752480506896973
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 449, 398, 85]",512,0.18413281440734863
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 132, 74, 71]",512,0.18351054191589355
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 109, 63, 61]",512,0.17253899574279785
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 121, 79, 27]",512,0.1685492992401123
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 488, 177, 12]",512,0.17054414749145508
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 415, 50, 23]",512,0.17353558540344238
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 149, 104, 31]",512,0.1874990463256836
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 299, 23, 9]",512,0.16954708099365234
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 330, 295, 116]",512,0.17225885391235352
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 88, 56, 31]",512,0.18478035926818848
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 455, 318, 316]",512,0.2234020233154297
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 139, 101, 42]",512,0.18151497840881348
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 137, 20, 20]",512,0.16156768798828125
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 246, 86, 52]",512,0.12366914749145508
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 257, 67, 24]",512,0.1406240463256836
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 398, 17, 15]",512,0.1745319366455078
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 463, 63, 57]",512,0.18139219284057617
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 454, 438, 218]",512,0.20046424865722656
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 227, 76, 73]",512,0.17453289031982422
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 485, 448, 211]",512,0.18151545524597168
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 32, 20, 7]",512,0.17553067207336426
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 265, 240, 129]",512,0.18650078773498535
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 48, 10, 5]",512,0.18858003616333008
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 64, 57, 42]",512,0.1875002384185791
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 273, 135, 102]",512,0.16954612731933594
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 20, 6, 6]",512,0.1760406494140625
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 134, 9, 4]",512,0.17054486274719238
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 468, 330, 140]",512,0.17552971839904785
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 196, 32, 22]",512,0.18350863456726074
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 368, 34, 27]",512,0.17054486274719238
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 231, 34, 8]",512,0.17453312873840332
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 257, 80, 30]",512,0.18004870414733887
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 486, 120, 64]",512,0.17054367065429688
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 375, 112, 3]",512,0.18339848518371582
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 295, 276, 25]",512,0.17054462432861328
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 180, 177, 113]",512,0.16954708099365234
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 406, 209, 189]",512,0.1765275001525879
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 415, 360, 78]",512,0.17253875732421875
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 27, 10, 8]",512,0.17183732986450195
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 300, 246, 68]",512,0.18350720405578613
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 241, 203, 138]",512,0.17453312873840332
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 185, 156, 135]",512,0.16976118087768555
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 376, 183, 46]",512,0.17154169082641602
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 452, 263, 216]",512,0.17154192924499512
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 371, 356, 318]",512,0.18550324440002441
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 141, 72, 42]",512,0.1795206069946289
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 294, 264, 137]",512,0.17553043365478516
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 476, 282, 103]",512,0.17553019523620605
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 317, 90, 84]",512,0.18051743507385254
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 210, 114, 107]",512,0.17353606224060059
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 507, 206, 58]",512,0.18051767349243164
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 433, 158, 97]",512,0.17253828048706055
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 399, 366, 354]",512,0.1765284538269043
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 275, 215, 174]",512,0.1735374927520752
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 393, 230, 47]",512,0.1681506633758545
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 29, 6, 2]",512,0.18051648139953613
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 211, 144, 29]",512,0.17353606224060059
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 58, 58, 54]",512,0.17054533958435059
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 35, 5, 3]",512,0.17054319381713867
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 374, 122, 17]",512,0.17253851890563965
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 102, 79, 16]",512,0.17054343223571777
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 407, 209, 32]",512,0.18550324440002441
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 121, 94, 26]",512,0.17721319198608398
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 246, 41, 40]",512,0.18152642250061035
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 194, 94, 47]",512,0.17864775657653809
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 148, 54, 2]",512,0.19399309158325195
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 284, 219, 42]",512,0.18849635124206543
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 260, 61, 50]",512,0.17852258682250977
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 321, 134, 58]",512,0.16655516624450684
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 15, 12, 10]",512,0.18849563598632812
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 30, 17, 17]",512,0.17420315742492676
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 4, 4, 2]",512,0.18051838874816895
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 328, 166, 46]",512,0.17803454399108887
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 392, 187, 185]",512,0.20844149589538574
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 27, 18, 10]",512,0.1406233310699463
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 180, 95, 88]",512,0.1795194149017334
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 172, 31, 17]",512,0.1795196533203125
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 104, 100, 93]",512,0.23038363456726074
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 198, 9, 9]",512,0.17253875732421875
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 357, 146, 137]",512,0.17508721351623535
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 99, 11, 5]",512,0.16912007331848145
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 383, 61, 44]",512,0.17005562782287598
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 502, 386, 26]",512,0.18550443649291992
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 81, 57, 3]",512,0.1825110912322998
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 442, 120, 55]",512,0.1845078468322754
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 437, 370, 327]",512,0.18350887298583984
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 118, 33, 24]",512,0.1710519790649414
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 147, 12, 3]",512,0.21342921257019043
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 376, 291, 184]",512,0.1326453685760498
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 452, 349, 251]",512,0.1870119571685791
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 80, 50, 12]",512,0.12865567207336426
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 347, 131, 9]",512,0.16455864906311035
ipodiastimata,plithos stoixeion katanomis,xronos katanomis
"[512, 291, 274, 174]",512,0.18151450157165527
depth,ipodiastima,sorting time
0,512,0.19592547416687012
1,291,0.19592547416687012
2,28,0.19592547416687012
3,26,0.19592547416687012
depth,ipodiastima,sorting time
0,512,0.18550395965576172
1,210,0.18550395965576172
2,92,0.18550395965576172
3,17,0.18550395965576172
depth,ipodiastima,sorting time
0,512,0.16954565048217773
1,410,0.16954565048217773
2,238,0.16954565048217773
3,190,0.16954565048217773
depth,ipodiastima,sorting time
0,512,0.1765284538269043
1,191,0.1765284538269043
2,175,0.1765284538269043
3,62,0.1765284538269043
depth,ipodiastima,sorting time
0,512,0.20345544815063477
1,470,0.20345544815063477
2,262,0.20345544815063477
3,215,0.20345544815063477
depth,ipodiastima,sorting time
0,512,0.20245885848999023
1,37,0.20245885848999023
2,8,0.20245885848999023
3,7,0.20245885848999023
depth,ipodiastima,sorting time
0,512,0.17253947257995605
1,455,0.17253947257995605
2,130,0.17253947257995605
3,98,0.17253947257995605
depth,ipodiastima,sorting time
0,512,0.2952103614807129
1,329,0.2952103614807129
2,138,0.2952103614807129
3,69,0.2952103614807129
depth,ipodiastima,sorting time
0,512,0.20844364166259766
1,486,0.20844364166259766
2,100,0.20844364166259766
3,62,0.20844364166259766
depth,ipodiastima,sorting time
0,512,0.18350863456726074
1,289,0.18350863456726074
2,206,0.18350863456726074
3,43,0.18350863456726074
depth,ipodiastima,sorting time
0,512,0.24173927307128906
1,75,0.24173927307128906
2,58,0.24173927307128906
3,28,0.24173927307128906
depth,ipodiastima,sorting time
0,512,0.21243071556091309
1,91,0.21243071556091309
2,87,0.21243071556091309
3,61,0.21243071556091309
depth,ipodiastima,sorting time
0,512,0.21143460273742676
1,265,0.21143460273742676
2,200,0.21143460273742676
3,90,0.21143460273742676
depth,ipodiastima,sorting time
0,512,0.23337531089782715
1,441,0.23337531089782715
2,374,0.23337531089782715
3,320,0.23337531089782715
depth,ipodiastima,sorting time
0,512,0.20844268798828125
1,468,0.20844268798828125
2,388,0.20844268798828125
3,95,0.20844268798828125
depth,ipodiastima,sorting time
0,512,0.2483372688293457
1,182,0.2483372688293457
2,154,0.2483372688293457
3,18,0.2483372688293457
depth,ipodiastima,sorting time
0,512,0.2014632225036621
1,450,0.2014632225036621
2,185,0.2014632225036621
3,134,0.2014632225036621
depth,ipodiastima,sorting time
0,512,0.20844221115112305
1,403,0.20844221115112305
2,62,0.20844221115112305
3,29,0.20844221115112305
depth,ipodiastima,sorting time
0,512,0.1934814453125
1,456,0.1934814453125
2,46,0.1934814453125
3,43,0.1934814453125
,depth,ipodiastima,sorting time
0,0,512,0.20198774337768555
1,1,410,0.20198774337768555
2,2,231,0.20198774337768555
3,3,137,0.20198774337768555
,depth,ipodiastima,sorting time
0,0,512,0.18450617790222168
1,1,480,0.18450617790222168
2,2,264,0.18450617790222168
3,3,49,0.18450617790222168
,depth,ipodiastima,sorting time
0,0,512,0.4228694438934326
1,1,274,0.4228694438934326
2,2,13,0.4228694438934326
3,3,5,0.4228694438934326
,depth,ipodiastima,sorting time
0,0,512,0.18650126457214355
1,1,202,0.18650126457214355
2,2,188,0.18650126457214355
3,3,107,0.18650126457214355
,depth,ipodiastima,sorting time
0,0,512,0.18051767349243164
1,1,508,0.18051767349243164
2,2,219,0.18051767349243164
3,3,184,0.18051767349243164
depth,ipodiastima,sorting time
0,512,0.19573068618774414
1,46,0.19573068618774414
2,24,0.19573068618774414
3,24,0.19573068618774414
depth,ipodiastima,sorting time
0,512,0.19448041915893555
1,406,0.19448041915893555
2,31,0.19448041915893555
3,31,0.19448041915893555
depth,ipodiastima,sorting time
0,512,0.1875
1,12,0.1875
2,10,0.1875
3,8,0.1875
depth,ipodiastima,sorting time
0,512,0.17253756523132324
1,489,0.17253756523132324
2,69,0.17253756523132324
3,67,0.17253756523132324
depth,ipodiastima,sorting time
0,512,0.18350863456726074
1,159,0.18350863456726074
2,115,0.18350863456726074
3,102,0.18350863456726074
depth,ipodiastima,sorting time
0,512,0.3061811923980713
1,427,0.3061811923980713
2,328,0.3061811923980713
3,167,0.3061811923980713
depth,ipodiastima,sorting time
0,512,0.47572779655456543
1,505,0.47572779655456543
2,366,0.47572779655456543
3,99,0.47572779655456543
depth,ipodiastima,sorting time
0,512,0.3720059394836426
1,331,0.3720059394836426
2,132,0.3720059394836426
3,88,0.3720059394836426
depth,ipodiastima,sorting time
0,512,0.8626940250396729
1,99,0.8626940250396729
2,18,0.8626940250396729
3,17,0.8626940250396729
depth,ipodiastima,sorting time
0,512,0.30518317222595215
1,410,0.30518317222595215
2,142,0.30518317222595215
3,119,0.30518317222595215
plithos stoixeion katanomis,xronos katanomis
512,{'sorting time': 0.20723509788513184}
plithos stoixeion katanomis,xronos katanomis
512,{'sorting time': 0.20245933532714844}
plithos stoixeion katanomis,xronos katanomis
512,{'sorting time': 0.21143364906311035}
plithos stoixeion katanomis,xronos katanomis
512,{'sorting time': 0.18949341773986816}
plithos stoixeion katanomis,xronos katanomis
512,{'sorting time': 0.18550348281860352}
plithos stoixeion katanomis,xronos katanomis
512,{'sorting time': 0.20920944213867188}
plithos stoixeion katanomis,xronos katanomis
512,{'sorting time': 0.19348359107971191}
plithos stoixeion katanomis,xronos katanomis
512,{'sorting time': 0.18949365615844727}
plithos stoixeion katanomis,xronos katanomis
512,{'sorting time': 0.18350887298583984}
plithos stoixeion katanomis,xronos katanomis
512,{'sorting time': 0.1795194149017334}
plithos stoixeion katanomis,xronos katanomis
512,{'sorting time': 0.21941328048706055}
plithos stoixeion katanomis,xronos katanomis
512,{'sorting time': 0.20345616340637207}
plithos stoixeion katanomis,xronos katanomis
512,{'sorting time': 0.27526378631591797}
plithos stoixeion katanomis,xronos katanomis
512,{'sorting time': 0.2782557010650635}
plithos stoixeion katanomis,xronos katanomis
512,{'sorting time': 0.18650197982788086}
plithos stoixeion katanomis,xronos katanomis
512,{'sorting time': 0.22238516807556152}
plithos stoixeion katanomis,xronos katanomis
512,{'sorting time': 0.2204115390777588}
plithos stoixeion katanomis,xronos katanomis
512,{'sorting time': 0.20345592498779297}
plithos stoixeion katanomis,xronos katanomis
512,{'sorting time': 0.17752552032470703}
plithos stoixeion katanomis,xronos katanomis
512,{'sorting time': 0.18450689315795898}
plithos stoixeion katanomis,xronos katanomis
512,{'sorting time': 0.2174205780029297}
plithos stoixeion katanomis,xronos katanomis
512,{'sorting time': 0.19348430633544922}
plithos stoixeion katanomis,xronos katanomis
512,{'sorting time': 0.18650174140930176}
plithos stoixeion katanomis,xronos katanomis
512,{'sorting time': 0.19747209548950195}
plithos stoixeion katanomis,xronos katanomis
512,{'sorting time': 0.19747185707092285}
plithos stoixeion katanomis,xronos katanomis
512,{'sorting time': 0.18349051475524902}
plithos stoixeion katanomis,xronos katanomis
512,{'sorting time': 0.1874983310699463}
plithos stoixeion katanomis,xronos katanomis
512,{'sorting time': 0.18650174140930176}
plithos stoixeion katanomis,xronos katanomis
512,{'sorting time': 0.18151497840881348}
plithos stoixeion katanomis,xronos katanomis
512,{'sorting time': 0.19747233390808105}
plithos stoixeion katanomis,xronos katanomis
512,{'sorting time': 0.1855463981628418}
plithos stoixeion katanomis,xronos katanomis
512,{'sorting time': 0.18650150299072266}
plithos stoixeion katanomis,xronos katanomis
512,{'sorting time': 0.18450665473937988}
plithos stoixeion katanomis,xronos katanomis
512,{'sorting time': 0.17253804206848145}
plithos stoixeion katanomis,xronos katanomis
512,{'sorting time': 0.18350887298583984}
plithos stoixeion katanomis,xronos katanomis
512,{'sorting time': 0.19247007369995117}
plithos stoixeion katanomis,xronos katanomis
512,{'sorting time': 0.1934833526611328}
plithos stoixeion katanomis,xronos katanomis
512,{'sorting time': 0.1825118064880371}
plithos stoixeion katanomis,xronos katanomis
512,{'sorting time': 0.17552924156188965}
plithos stoixeion katanomis,xronos katanomis
512,{'sorting time': 0.18350911140441895}
plithos stoixeion katanomis,xronos katanomis
512,0.18550348281860352
plithos stoixeion katanomis,xronos katanomis
512,0.17752528190612793
plithos stoixeion katanomis,xronos katanomis
512,0.1825118064880371
plithos stoixeion katanomis,xronos katanomis
512,0.18151497840881348
plithos stoixeion katanomis,xronos katanomis
512,0.18151450157165527
plithos stoixeion katanomis,xronos katanomis,ipodianismata,vathoi
512,0.20842337608337402,,"[1, 2, 3]"
plithos stoixeion katanomis,xronos katanomis,ipodianismata,vathoi
512,0.15558457374572754,,"[1, 2, 3]"
plithos stoixeion katanomis,xronos katanomis,ipodianismata,vathoi
512,0.2373659610748291,,"[1, 2, 3]"
plithos stoixeion katanomis,xronos katanomis,ipodianismata,vathoi
512,0.19647622108459473,,"[1, 2, 3]"
plithos stoixeion katanomis,xronos katanomis,ipodianismata,vathoi
512,0.18450498580932617,,"[1, 2, 3]"
plithos stoixeion katanomis,xronos katanomis,ipodianismata,vathoi
512,0.21016240119934082,,"[1, 2, 3]"
plithos stoixeion katanomis,xronos katanomis,ipodianismata,vathoi
512,0.2014617919921875,,"[1, 2, 3]"
plithos stoixeion katanomis,xronos katanomis,ipodianismata,vathoi
512,0.1904900074005127,,"[1, 2, 3]"
plithos stoixeion katanomis,xronos katanomis,ipodianismata,vathoi
512,0.2044527530670166,,"[1, 2, 3]"
plithos stoixeion katanomis,xronos katanomis,ipodianismata,vathoi
512,0.18949317932128906,,"[1, 2, 3]"
plithos stoixeion katanomis,xronos katanomis,ipodianismata,vathoi
512,0.21739959716796875,"[312, 152, 109]","[1, 2, 3]"
plithos stoixeion katanomis,xronos katanomis,ipodianismata,vathoi
512,0.195479154586792,"[497, 94, 49]","[1, 2, 3]"
plithos stoixeion katanomis,xronos katanomis,ipodianismata,vathoi
512,0.18949389457702637,"[94, 37, 30]","[1, 2, 3]"
plithos stoixeion katanomis,xronos katanomis,ipodianismata,vathoi
512,0.18550395965576172,"[60, 9, 9]","[1, 2, 3]"
plithos stoixeion katanomis,xronos katanomis,ipodianismata,vathoi
512,0.18450593948364258,"[443, 298, 195]","[1, 2, 3]"
